contractSymbol,expiration,DTE,option_type,strike,spot,bid,ask,mid,contract_cost,volume,open_interest,spread_pct,IV,BS_value,mispricing_vs_mid,delta,gamma,theta_per_day,theta_pct_of_premium,vega_per_vol_point,probability_ITM,probability_touch_approx,expected_move,scenario_spot_1sigma,scenario_value_after_1day,scenario_return_after_1day,technical_score,technical_direction,liquidity_score,decision_score,target_100pct_scenario,within_risk_budget,passes_liquidity_filter,distance_from_spot_pct
QQQ260723P00610000,2026-07-23,0.9189696845949074,put,610.0,705.27001953125,0.0,0.03,0.01,1.0,18,27,3.0,0.6640658593750002,3.0066334997707125e-05,-0.9969933665002293,-6.072248273757814e-06,1.1845347069293279e-06,-0.0003554516321835757,0.035545163218357566,9.850949871392663e-06,7.070704316944145e-06,1.414140863388829e-05,23.50015550176695,681.7698640294831,0.0,-1.0,-95.0,bearish,0.36,46.21968978190276,False,True,False,0.13508304180371966
QQQ260723C00585000,2026-07-23,0.9189696845949074,call,585.0,705.27001953125,120.0,124.39,122.195,12219.5,1,5,0.03592618355906543,1.5986348193359374,120.49894191164799,-0.013879930343729363,0.9911467753495101,0.0004229742790830292,-0.7982965924359544,0.00653297264565616,0.008468030093690578,0.9890473729377124,1.0,56.572953291548124,761.8429728227982,176.84301566104796,0.4472197361679935,-95.0,bearish,0.24259227055116822,46.090594717774344,False,False,False,0.1705304581232393
QQQ260723C00560000,2026-07-23,0.9189696845949074,call,560.0,705.27001953125,145.0,149.41,147.20499999999998,14720.499999999998,0,1,0.029958221527801344,1.8984380078125,145.47666705583038,-0.011740993472841299,0.9932308331780388,0.0002811333710265461,-0.7492191844420572,0.005089631360633519,0.0066838698745747,0.9912181214095168,1.0,67.18247559970551,772.4524951309555,212.45253572786658,0.44324265974570554,-95.0,bearish,0.21755222309024833,45.62112830802701,False,False,False,0.20597787444275895
QQQ260723P00495000,2026-07-23,0.9189696845949074,put,495.0,705.27001953125,0.0,0.01,0.01,1.0,1,37,1.0,1.40625296875,2.015107042060261e-06,-0.999798489295794,-2.163956950422811e-07,2.2779723446063204e-08,-3.0677722418922485e-05,0.0030677722418922483,4.0117241741611766e-07,3.1242429009969793e-07,6.248485801993959e-07,49.76488848794225,655.5051310433078,0.0,-1.0,-95.0,bearish,0.1975,43.29432852606688,False,True,False,0.29814115687351017
QQQ260723P00505000,2026-07-23,0.9189696845949074,put,505.0,705.27001953125,0.0,0.05,0.01,1.0,11,12,5.0,1.5000025,4.1876438488565055e-05,-0.9958123561511435,-3.786875873548989e-06,3.340189530957198e-07,-0.0005117883373074278,0.05117883373074277,6.274545302579232e-06,5.372185769477608e-06,1.0744371538955217e-05,53.08252412827811,652.1874954029719,0.0,-1.0,-95.0,bearish,0.1975,42.81331910640797,False,True,False,0.28396219034570236
QQQ260723P00515000,2026-07-23,0.9189696845949074,put,515.0,705.27001953125,0.0,0.05,0.01,1.0,5,10,5.0,1.421877890625,4.6538136329008894e-05,-0.9953461863670992,-4.414932011574447e-06,4.0804082315497004e-07,-0.0005617564207567059,0.05617564207567059,7.2658274867949454e-06,6.13711726666317e-06,1.227423453332634e-05,50.31782776133156,654.9521917699185,0.0,-1.0,-95.0,bearish,0.1125,41.063366321588624,False,True,False,0.26978322381789444
QQQ260723P00545000,2026-07-23,0.9189696845949074,put,545.0,705.27001953125,0.0,0.05,0.01,1.0,1,2,5.0,1.1796916015624999,5.08283327557181e-05,-0.9949171667244282,-5.761126666920378e-06,6.341452629503614e-07,-0.0006008796227597203,0.06008796227597203,9.368636874185702e-06,7.549439229448795e-06,1.509887845889759e-05,41.74726902379726,663.5227505074528,0.0,-1.0,-95.0,bearish,0.0225,39.22427136602487,False,True,False,0.22724632423447078
QQQ260723C00748000,2026-07-23,0.9189696845949074,call,748.0,705.27001953125,0.0,0.01,0.01,1.0,24,209,1.0,0.28125718749999995,3.5463077106801313e-05,-0.9964536922893199,1.634503523765127e-05,7.180459056812995e-06,-0.00038829145078121804,0.0388291450781218,2.529152435738382e-05,1.536564486234006e-05,3.073128972468012e-05,9.953211039128526,715.2232305703785,0.0,-1.0,-95.0,bearish,0.75,30.237015862116028,False,True,False,0.060586696280028995
QQQ260723C00737000,2026-07-23,0.9189696845949074,call,737.0,705.27001953125,0.0,0.02,0.02,2.0,52,292,1.0,0.2304764453125,0.00014398178406767326,-0.9928009107966164,7.506786504813355e-05,3.706023756531503e-05,-0.0013471563633912947,0.06735781816956474,0.00010696800890092347,7.164873164210208e-05,0.00014329746328420415,8.15616738592139,713.4261869171714,0.0,-1.0,-95.0,bearish,0.75,29.9528547929372,False,True,False,0.04498983309944049
QQQ260723C00733000,2026-07-23,0.9189696845949074,call,733.0,705.27001953125,0.0,0.02,0.02,2.0,269,162,1.0,0.20508607421874997,0.00016376669256371046,-0.9918116653718145,9.473183936741807e-05,5.1837700432741415e-05,-0.001492915871078452,0.0746457935539226,0.00013313770467569827,9.09349399310413e-05,0.0001818698798620826,7.257645559317821,712.5276650905678,0.0,-1.0,-95.0,bearish,0.75,29.880360763259397,False,True,False,0.03931824648831728
QQQ260723C00731000,2026-07-23,0.9189696845949074,call,731.0,705.27001953125,0.01,0.02,0.015,1.5,935,367,0.6666666666666667,0.1914143359375,0.00016424020175395682,-0.9890506532164028,0.00010139760784273333,5.9204786805562906e-05,-0.0014858824250850256,0.0990588283390017,0.00014192223718732867,9.761496132779085e-05,0.0001952299226555817,6.773826114223593,712.0438456454735,0.0,-1.0,-95.0,bearish,0.75,29.63636401583654,False,True,False,0.03648245318275567
QQQ260723C00734000,2026-07-23,0.9189696845949074,call,734.0,705.27001953125,0.0,0.02,0.01,1.0,492,289,2.0,0.21094539062499998,0.00015175494483161966,-0.9848245055168381,8.58100514700391e-05,4.592213244864473e-05,-0.0013989689658368526,0.13989689658368526,0.00012131409221715446,8.225387140858479e-05,0.00016450774281716958,7.464996750072491,712.7350162813225,0.0,-1.0,-95.0,bearish,0.75,29.22767611159132,False,True,False,0.04073614314109797
QQQ260723C00736000,2026-07-23,0.9189696845949074,call,736.0,705.27001953125,0.0,0.02,0.01,1.0,270,109,2.0,0.22461712890624996,0.00015355566672001913,-0.9846444333279981,8.176798410138501e-05,4.121322220465219e-05,-0.0014231066179362134,0.14231066179362134,0.00011593074005888694,7.815416950345752e-05,0.00015630833900691504,7.948816195166719,713.2188357264167,0.0,-1.0,-95.0,bearish,0.75,29.203456465453858,False,True,False,0.043571936446659576
QQQ260723C00730000,2026-07-23,0.9189696845949074,call,730.0,705.27001953125,0.0,0.02,0.01,1.0,1527,2106,2.0,0.18555501953124998,0.000179936568151573,-0.9820063431848427,0.00011385670879072501,6.809563648880999e-05,-0.0016063212513133926,0.16063212513133926,0.00015823813534357098,0.00010976556789153769,0.00021953113578307537,6.566474923468922,711.836494454719,0.0,-1.0,-95.0,bearish,0.75,29.020874060044438,False,True,False,0.03506455652997498
QQQ260723C00726000,2026-07-23,0.9189696845949074,call,726.0,705.27001953125,0.04,0.05,0.045,4.5,4109,415,0.22222222222222227,0.179695703125,0.0011875042994483054,-0.9736110155678155,0.0006938052497602215,0.00037826154185489,-0.008376011337047552,0.1861335852677234,0.0008512341663912586,0.0006724350484072519,0.0013448700968145039,6.359123732714253,711.6291432639642,0.0,-1.0,-95.0,bearish,0.75,28.777112848290916,False,True,False,0.029392969918851763
QQQ260723C00729000,2026-07-23,0.9189696845949074,call,729.0,705.27001953125,0.01,0.04,0.025,2.5,2516,367,1.2,0.195320546875,0.0006936861145198092,-0.9722525554192076,0.0003876559273109231,0.00020307836123400103,-0.005308825744745014,0.21235302978980053,0.0004967418468367438,0.00037412800587080823,0.0007482560117416165,6.912060241393372,712.1820797726434,0.0,-1.0,-95.0,bearish,0.75,28.508952262219417,False,True,False,0.03364665987719406
QQQ260723C00728000,2026-07-23,0.9189696845949074,call,728.0,705.27001953125,0.02,0.05,0.035,3.5000000000000004,3162,713,0.8571428571428571,0.194343994140625,0.0011046124464652585,-0.9684396443867069,0.0006026216172255511,0.0003070992486601723,-0.007949749817994253,0.22713570908555006,0.0007474274503228381,0.0005823549143000656,0.001164709828600131,6.877501709600929,712.1475212408509,0.0,-1.0,-95.0,bearish,0.75,28.365290007430506,False,True,False,0.03222876322441337
QQQ260723C00727000,2026-07-23,0.9189696845949074,call,727.0,705.27001953125,0.01,0.05,0.030000000000000002,3.0000000000000004,4972,556,1.3333333333333333,0.186531572265625,0.0011042424342754265,-0.9631919188574858,0.0006259702026564216,0.0003313938979995158,-0.007904891178337,0.2634963726112333,0.0007741337898747337,0.0006058097259308325,0.001211619451861665,6.601033455261369,711.8710529865114,0.0,-1.0,-95.0,bearish,0.75,28.002152468406283,False,True,False,0.030810866571632456
QQQ260723C00747000,2026-07-23,0.9189696845949074,call,747.0,705.27001953125,0.0,0.05,0.02,2.0,87,1942,2.5,0.32520206054687495,0.0006480664821094662,-0.9675966758945267,0.00022530977872009352,7.36016721380813e-05,-0.0053210744823268385,0.2660537241163419,0.00029975065149276506,0.00021187964741768248,0.00042375929483536495,11.508344969788547,716.7783645010386,0.0,-1.0,-95.0,bearish,0.75,27.968700351784936,False,True,False,0.0591687996272483
QQQ260723C00725000,2026-07-23,0.9189696845949074,call,725.0,705.27001953125,0.04,0.08,0.06,6.0,8436,4034,0.6666666666666667,0.18457846679687498,0.002830302054342315,-0.9528282990942948,0.0015204593004744535,0.0007563421727657232,-0.017674897327412648,0.29458162212354416,0.0017483103029974174,0.001475345155351564,0.002950690310703128,6.531916391676478,711.8019359229265,0.0,-1.0,-95.0,bearish,0.75,27.708690681871595,False,True,False,0.02797507326607085
QQQ260723C00723000,2026-07-23,0.9189696845949074,call,723.0,705.27001953125,0.07,0.1,0.085,8.5,3363,2580,0.3529411764705882,0.174812939453125,0.004470339155007386,-0.9474077746469719,0.0024411553880028746,0.0012277844006543595,-0.025753799479051983,0.30298587622414097,0.0026879108020268615,0.002375377503621433,0.004750755007242866,6.186331073752029,711.4563506050021,0.0,-1.0,-95.0,bearish,0.75,27.64264878783102,False,True,False,0.025139279960509464
QQQ260723C00724000,2026-07-23,0.9189696845949074,call,724.0,705.27001953125,0.04,0.09,0.065,6.5,6355,3612,0.7692307692307692,0.179695703125,0.003540945251363281,-0.9455239192097957,0.001918464796961529,0.0009600353911484337,-0.02127059884705317,0.32723998226235645,0.002160449412549176,0.0018641542303790845,0.003728308460758169,6.359123732714253,711.6291432639642,0.0,-1.0,-95.0,bearish,0.75,27.38988326198402,False,True,False,0.026557176613290157
QQQ260723C00722000,2026-07-23,0.9189696845949074,call,722.0,705.27001953125,0.1,0.14,0.12000000000000001,12.000000000000002,4731,711,0.33333333333333337,0.176766044921875,0.008366515244330408,-0.9302790396305799,0.004301342865684226,0.0020210342099640298,-0.04336022916059019,0.3613352430049182,0.004473955659846686,0.004190560143741087,0.008381120287482174,6.255448137336919,711.5254676685869,0.0,-1.0,-95.0,bearish,0.75,27.095458772825644,False,True,False,0.02372138330772855
QQQ260723C00721000,2026-07-23,0.9189696845949074,call,721.0,705.27001953125,0.13,0.17,0.15000000000000002,15.000000000000002,4511,2801,0.26666666666666666,0.174812939453125,0.012408168930742924,-0.9172788737950472,0.006229043847021053,0.0028412172852019715,-0.059641467722172437,0.39760978481448284,0.0062200974598876115,0.006076624221090115,0.01215324844218023,6.186331073752029,711.4563506050021,0.0,-1.0,-95.0,bearish,0.75,26.770434636276974,False,True,False,0.022303486654947857
QQQ260723C00740000,2026-07-23,0.9189696845949074,call,740.0,705.27001953125,0.0,0.04,0.01,1.0,26,932,4.0,0.270515107421875,0.0005006786928587748,-0.9499321307141225,0.00021000180825694116,8.285577738399591e-05,-0.004147536795076166,0.41475367950761655,0.0002806942307100583,0.0001994919259773054,0.0003989838519546108,9.573067189411635,714.8430867206616,0.0,-1.0,-95.0,bearish,0.75,26.481453043443388,False,True,False,0.04924352305778279
QQQ260723C00759000,2026-07-23,0.9189696845949074,call,759.0,705.27001953125,0.0,0.05,0.01,1.0,20,620,5.0,0.4023497265625,0.0005074068754437194,-0.9492593124556281,0.0001463570651937539,3.9741608892928134e-05,-0.004394949623190551,0.43949496231905505,0.000200248061898084,0.00013534319004850214,0.0002706863800970043,14.238468981391701,719.5084885126417,0.0,-1.0,-95.0,bearish,0.75,26.23275724061042,False,True,False,0.07618355946061772
QQQ260723C00785000,2026-07-23,0.9189696845949074,call,785.0,705.27001953125,0.0,0.05,0.02,2.0,3,123,2.5,0.523442265625,0.00010032709731435524,-0.9949836451342823,2.4445987075926784e-05,5.653195362807385e-06,-0.0010572830449959727,0.05286415224979863,3.7057997442247884e-05,2.1837753879396173e-05,4.3675507758792346e-05,18.523726923654873,723.7937464549049,0.0,-1.0,-95.0,bearish,0.5375,25.846795232579602,False,True,False,0.11304887243291817
QQQ260723C00760000,2026-07-23,0.9189696845949074,call,760.0,705.27001953125,0.0,0.05,0.02,2.0,10,1580,2.5,0.4101621484375,0.000528735920663978,-0.9735632039668011,0.00014944003900034815,3.975331050875861e-05,-0.00456841593180436,0.22842079659021802,0.00020419638352066067,0.00013799832255526282,0.00027599664511052563,14.514937235731258,719.7849567669813,0.0,-1.0,-95.0,bearish,0.625,25.843552000548925,False,True,False,0.07760145611339841
QQQ260723C00750000,2026-07-23,0.9189696845949074,call,750.0,705.27001953125,0.0,0.01,0.01,1.0,2,351,1.0,0.2890696093749999,2.6224933240366968e-05,-0.9973775066759633,1.1930381843450721e-05,5.179135693239081e-06,-0.0002958021427557544,0.029580214275575438,1.874903376354697e-05,1.1185154783109299e-05,2.2370309566218597e-05,10.229679293468084,715.499698824718,0.0,-1.0,-95.0,bearish,0.525,25.82942156033991,False,True,False,0.0634224895855906
QQQ260723C00743000,2026-07-23,0.9189696845949074,call,743.0,705.27001953125,0.0,0.01,0.01,1.0,2,181,1.0,0.2500075,3.35797029027661e-05,-0.9966420297097234,1.735767124396673e-05,8.552622377477275e-06,-0.00036558222927083185,0.03655822292708318,2.6777590781514568e-05,1.643290535702989e-05,3.286581071405978e-05,8.84733802177029,714.1173575530203,0.0,-1.0,-95.0,bearish,0.525,25.759746428836312,False,True,False,0.05349721301612509
QQQ260723C00719000,2026-07-23,0.9189696845949074,call,719.0,705.27001953125,0.24,0.33,0.28500000000000003,28.500000000000004,4688,1221,0.31578947368421056,0.18140467041015623,0.04110342941335077,-0.8557774406549096,0.01775050991316678,0.006814154631161346,-0.15415755910151147,0.5409037161456542,0.015480308620310024,0.017356346076372372,0.034712692152744744,6.4196011633510315,711.689620694601,0.0,-1.0,-95.0,bearish,0.75,25.563089760070905,False,True,False,0.01946769334938625
QQQ260723C00746000,2026-07-23,0.9189696845949074,call,746.0,705.27001953125,0.0,0.05,0.02,2.0,10,182,2.5,0.31836619140624994,0.0006554891211029423,-0.9672255439448529,0.00023233581483362241,7.736746066569773e-05,-0.005361061401324709,0.26805307006623547,0.00030846397494875577,0.00021879689975631535,0.0004375937995126307,11.266435247241434,716.5364547784915,0.0,-1.0,-95.0,bearish,0.625,25.448845237332772,False,True,False,0.05775090297446739
QQQ260723C00754000,2026-07-23,0.9189696845949074,call,754.0,705.27001953125,0.0,0.05,0.04,4.0,12,80,1.25,0.3711000390625,0.0005698299617015734,-0.9857542509574606,0.00017624072604194337,5.127279476379652e-05,-0.004824790864973563,0.12061977162433908,0.00023828524800745363,0.00016411338084838418,0.00032822676169676836,13.132595964033463,718.4026154952835,0.0,-1.0,-95.0,bearish,0.55,25.42208455137358,False,True,False,0.06909407619671382
QQQ260723C00780000,2026-07-23,0.9189696845949074,call,780.0,705.27001953125,0.0,0.05,0.08,8.0,1,150,0.625,0.53320779296875,0.00039915230222449527,-0.9950105962221938,8.941894798792522e-05,1.8885173322384175e-05,-0.0036653525093130195,0.045816906366412745,0.00012610625513330938,8.034929632023346e-05,0.00016069859264046692,18.869312241579323,724.1393317728293,0.0,-1.0,-95.0,bearish,0.5125,25.418437922262278,False,True,False,0.10595938916901426
QQQ260723C00775000,2026-07-23,0.9189696845949074,call,775.0,705.27001953125,0.0,0.05,0.02,2.0,7,99,2.5,0.5019581054687501,0.000409495705573637,-0.9795252147213181,9.698437844502925e-05,2.1652391012641355e-05,-0.003724755505441293,0.18623777527206464,0.00013611077243643236,8.77398482501907e-05,0.0001754796965003814,17.763439224221088,723.0334587554711,0.0,-1.0,-95.0,bearish,0.5825,25.414377044244358,False,True,False,0.09886990590511036
QQQ260723C00745000,2026-07-23,0.9189696845949074,call,745.0,705.27001953125,0.0,0.02,0.01,1.0,3,892,2.0,0.28125718749999995,0.00012565778887742296,-0.9874342211122578,5.4617683010915806e-05,2.2503871571611952e-05,-0.0012171826756335743,0.12171826756335742,7.926473941089192e-05,5.1542156823852504e-05,0.00010308431364770501,9.953211039128526,715.2232305703785,0.0,-1.0,-95.0,bearish,0.5375,25.1588481675029,False,True,False,0.056333006321686696
QQQ260723C00757000,2026-07-23,0.9189696845949074,call,757.0,705.27001953125,0.0,0.05,0.03,3.0,22,60,1.6666666666666667,0.39063109375,0.000546362542635348,-0.9817879152454884,0.00016139151865676298,4.485866631762123e-05,-0.004676507737777189,0.15588359125923965,0.00021944835670354362,0.00014965795489525844,0.0002993159097905169,13.823766599882363,719.0937861311323,0.0,-1.0,-95.0,bearish,0.55,25.069157246505508,False,True,False,0.07334776615505612
QQQ260723C00765000,2026-07-23,0.9189696845949074,call,765.0,705.27001953125,0.0,0.05,0.01,1.0,10,221,5.0,0.4414118359375,0.0004856933666188695,-0.9514306633381131,0.00012868834540081392,3.2109899776973964e-05,-0.004272882016114251,0.4272882016114251,0.00017750152555855647,0.00011801904177240599,0.00023603808354481198,15.6208102530895,720.8908297843395,0.0,-1.0,-95.0,bearish,0.625,23.8544783647212,False,True,False,0.08469093937730254
QQQ260723C00761000,2026-07-23,0.9189696845949074,call,761.0,705.27001953125,0.0,0.05,0.07,7.000000000000001,26,31,0.7142857142857143,0.41602146484374997,0.0005110716924424663,-0.9926989758222505,0.00014279268519105828,3.755797752250513e-05,-0.004440136392483278,0.06343051989261826,0.0001956757929646045,0.0001316789498436658,0.0002633578996873316,14.72228842648593,719.9923079577359,0.0,-1.0,-95.0,bearish,0.405,23.093328380070695,False,True,False,0.07901935276617933
QQQ260723C00755000,2026-07-23,0.9189696845949074,call,755.0,705.27001953125,0.0,0.05,0.01,1.0,7,326,5.0,0.37695935546875,0.0005463606382817704,-0.9453639361718229,0.00016689402866110428,4.7967221589104985e-05,-0.004657146143302652,0.4657146143302652,0.00022644266404435234,0.00015519505801829474,0.0003103901160365895,13.339947154788131,718.6099666860381,0.0,-1.0,-95.0,bearish,0.5875,22.720957757857718,False,True,False,0.07051197284949451
QQQ260723C00753000,2026-07-23,0.9189696845949074,call,753.0,705.27001953125,0.0,0.05,0.05,5.0,7,59,1.0,0.36524072265625,0.0005953868454358635,-0.9880922630912827,0.00018647057130677654,5.491757116387099e-05,-0.005006144822499044,0.10012289644998087,0.0002511942424075578,0.0001738798804998726,0.0003477597609997452,12.925244773278793,718.1952643045288,0.0,-1.0,-95.0,bearish,0.38249999999999995,22.277248633110187,False,True,False,0.0676761795439329
QQQ260723C00758000,2026-07-23,0.9189696845949074,call,758.0,705.27001953125,0.0,0.05,0.02,2.0,1,84,2.5,0.39649041015625003,0.0005261196869468798,-0.973694015652656,0.00015356405958728635,4.218592965400844e-05,-0.0045305818619323845,0.22652909309661923,0.00020946886408202247,0.00014220345554396202,0.00028440691108792403,14.031117790637033,719.301137321887,0.0,-1.0,-95.0,bearish,0.4325,22.012553138144686,False,True,False,0.07476566280783703
QQQ260723C00763000,2026-07-23,0.9189696845949074,call,763.0,705.27001953125,0.0,0.05,0.21,21.0,2,60,0.2380952380952381,0.42774009765625004,0.0004794339826866001,-0.9977169810348258,0.00013094144113471443,3.367989353487251e-05,-0.004208797870182704,0.02004189461991764,0.00018041383577515932,0.0001204194599817272,0.0002408389199634544,15.136990807995272,720.4070103392453,0.0,-1.0,-95.0,bearish,0.325,21.926989443000462,False,True,False,0.08185514607174094
QQQ260723C00735000,2026-07-23,0.9189696845949074,call,735.0,705.27001953125,0.0,0.06,0.01,1.0,281,2076,6.0,0.2500075,0.0012240172758807844,-0.8775982724119216,0.00052432640840599,0.0002099016950987019,-0.008979807870367177,0.8979807870367177,0.0006571857668474755,0.0005015094411324852,0.0010030188822649703,8.84733802177029,714.1173575530203,0.0,-1.0,-95.0,bearish,0.75,21.655222318455476,False,True,False,0.042154039793878884
QQQ260723C00751000,2026-07-23,0.9189696845949074,call,751.0,705.27001953125,0.0,0.05,0.01,1.0,4,200,5.0,0.35156898437499995,0.0006007835713129905,-0.939921642868701,0.000194936997347943,5.9470776941561784e-05,-0.005023550573480127,0.5023550573480127,0.0002618383964161522,0.00018228754419460967,0.00036457508838921935,12.441425328184563,717.7114448594346,0.0,-1.0,-95.0,bearish,0.55,21.605095177403765,False,True,False,0.06484038623837152
QQQ260723C00718000,2026-07-23,0.9189696845949074,call,718.0,705.27001953125,0.31,0.42,0.365,36.5,10497,604,0.3013698630136986,0.1821370849609375,0.0636706413231245,-0.8255598867859603,0.026079703238520185,0.009394318656210307,-0.21435675684212738,0.5872787858688422,0.0214280590685122,0.025531530619387142,0.051063061238774285,6.445520062195365,711.7155395934453,7.45935340936799e-271,-1.0,-95.0,bearish,0.75,21.512842753699324,False,False,False,0.018049796696605336
QQQ260723C00716000,2026-07-23,0.9189696845949074,call,716.0,705.27001953125,0.61,0.78,0.6950000000000001,69.5,5225,960,0.24460431654676262,0.19385571777343752,0.18395923946688697,-0.7353104468102346,0.06213476994603003,0.01784530424784709,-0.4617302241463364,0.66436003474293,0.04332332070925089,0.06095359709075154,0.12190719418150309,6.860222443704706,712.1302419749547,1.1785204407499415e-93,-1.0,-95.0,bearish,0.75,21.450471594385732,False,False,False,0.015214003391043951
QQQ260723C00732000,2026-07-23,0.9189696845949074,call,732.0,705.27001953125,0.0,0.06,0.01,1.0,522,205,6.0,0.22852333984375,0.00133755677403391,-0.866244322596609,0.0006196602683567323,0.0002679805713310401,-0.009583425037512559,0.9583425037512558,0.0007669252510961225,0.0005952727025453267,0.0011905454050906534,8.0870503223365,713.3570698535865,0.0,-1.0,-95.0,bearish,0.75,21.05348041653835,False,True,False,0.03790034983553636
QQQ260723C00769000,2026-07-23,0.9189696845949074,call,769.0,705.27001953125,0.0,0.05,0.01,1.0,42,43,5.0,0.46484910156250003,0.0004366998869697186,-0.9563300113030282,0.00011082241348555572,2.6501367234311566e-05,-0.0039104486484840715,0.39104486484840717,0.0001542763807783664,0.0001010817063330995,0.000202163412666199,16.450215016108178,721.7202345473581,0.0,-1.0,-95.0,bearish,0.46499999999999997,21.01657298564259,False,True,False,0.09036252598842553
QQQ260723C00739000,2026-07-23,0.9189696845949074,call,739.0,705.27001953125,0.0,0.05,0.01,1.0,5,491,5.0,0.27149166015625,0.0007821964947333782,-0.9217803505266622,0.0003186964308996889,0.00012178755908497586,-0.006141048496953939,0.6141048496953938,0.0004140745946303679,0.0003031261433562758,0.0006062522867125516,9.607625721204078,714.877645252454,0.0,-1.0,-95.0,bearish,0.5625,20.74001402591319,False,True,False,0.047825626405001875
QQQ260723C00738000,2026-07-23,0.9189696845949074,call,738.0,705.27001953125,0.0,0.05,0.01,1.0,42,63,5.0,0.264655791015625,0.0008034493934594156,-0.9196550606540584,0.00033475042690828116,0.00013077570398223754,-0.006267113946714485,0.6267113946714484,0.0004334386488101155,0.0003188518287074209,0.0006377036574148418,9.365715998656963,714.6357355299069,0.0,-1.0,-95.0,bearish,0.565,20.664263089859663,False,True,False,0.04640772975222118
QQQ260723C00744000,2026-07-23,0.9189696845949074,call,744.0,705.27001953125,0.0,0.05,0.01,1.0,1,356,5.0,0.304694453125,0.0006734577644845752,-0.9326542235515425,0.0002483715798578339,8.6031217154024e-05,-0.005461296669589209,0.5461296669589208,0.00032827649003290446,0.000234563632080533,0.000469127264161066,10.782615802147205,716.0526353333972,0.0,-1.0,-95.0,bearish,0.5125,20.418394603052402,False,True,False,0.054915109668906004
QQQ260723C00756000,2026-07-23,0.9189696845949074,call,756.0,705.27001953125,0.0,0.05,0.05,5.0,5,43,1.0,0.38477177734374995,0.0005682944926103106,-0.9886341101477938,0.00016990866109278457,4.778704836251908e-05,-0.0048337011618439785,0.09667402323687957,0.0002302674660470504,0.00015777341698067107,0.00031554683396134214,13.616415409127692,718.8864349403777,0.0,-1.0,-95.0,bearish,0.27749999999999997,20.21141523597082,False,True,False,0.07192986950227542
QQQ260723C00741000,2026-07-23,0.9189696845949074,call,741.0,705.27001953125,0.0,0.05,0.01,1.0,1,131,5.0,0.28516339843749994,0.0007464318453283825,-0.9253568154671618,0.0002912188519755756,0.00010661672110097437,-0.005929877345715495,0.5929877345715495,0.0003807485602193586,0.00027620064815861125,0.0005524012963172225,10.091445166298305,715.3614646975483,0.0,-1.0,-95.0,bearish,0.5125,19.95064666724768,False,True,False,0.05066141971056348
QQQ260723C00767000,2026-07-23,0.9189696845949074,call,767.0,705.27001953125,0.0,0.05,0.01,1.0,20,20,5.0,0.45313046875,0.0004595376613619334,-0.9540462338638067,0.00011913837128785228,2.9097060343362932e-05,-0.004079987760949166,0.4079987760949166,0.00016511690747517263,0.00010896304049226687,0.00021792608098453374,16.035512634598838,721.3055321658488,0.0,-1.0,-95.0,bearish,0.35,18.547191499860677,False,True,False,0.08752673268286393
QQQ260723C00766000,2026-07-23,0.9189696845949074,call,766.0,705.27001953125,0.0,0.05,0.01,1.0,20,20,5.0,0.44727115234375,0.0004721662260612769,-0.9527833773938723,0.00012374521403681738,3.0546303720951196e-05,-0.004173292298277822,0.4173292298277822,0.00017109949191655558,0.00011333088547012532,0.00022666177094025065,15.828161443844168,721.0981809750941,0.0,-1.0,-95.0,bearish,0.35,18.45397431943158,False,True,False,0.08610883603008324
QQQ260723C00762000,2026-07-23,0.9189696845949074,call,762.0,705.27001953125,0.0,0.05,0.03,3.0,12,8,1.6666666666666667,0.42188078125,0.0004946743814331356,-0.9835108539522288,0.0001366418591597481,3.553932392857857e-05,-0.004320493694153706,0.1440164564717902,0.000187766481985975,0.00012583411455706575,0.0002516682291141315,14.929639617240602,720.1996591484906,0.0,-1.0,-95.0,bearish,0.19,17.98735211757324,False,True,False,0.08043724941896002
QQQ260723C00749000,2026-07-23,0.9189696845949074,call,749.0,705.27001953125,0.0,0.05,0.01,1.0,1,68,5.0,0.33789724609375,0.0006086230336460885,-0.9391376966353912,0.00020483716696899912,6.480815309829627e-05,-0.005057572136780981,0.5057572136780981,0.00027424168158801004,0.00019208703509164383,0.00038417407018328766,11.957605883090334,717.2276254143403,0.0,-1.0,-95.0,bearish,0.35250000000000004,17.62126960392085,False,True,False,0.06200459293280991
QQQ260723C00774000,2026-07-23,0.9189696845949074,call,774.0,705.27001953125,0.0,0.05,0.02,2.0,1,36,2.5,0.49609878906250005,0.0004177276032347049,-0.9791136198382647,9.993237688252704e-05,2.2533275494151383e-05,-0.003786426483733818,0.1893213241866909,0.00013999472098608033,9.05290956763948e-05,0.0001810581913527896,17.556088033466416,722.8261075647164,0.0,-1.0,-95.0,bearish,0.1925,17.58359734004662,False,True,False,0.09745200925232944
QQQ260723C00742000,2026-07-23,0.9189696845949074,call,742.0,705.27001953125,0.0,0.05,0.01,1.0,3,67,5.0,0.2910227148437499,0.0006963518839477878,-0.9303648116052212,0.00026761636987939635,9.656144053547939e-05,-0.0055930394126021766,0.5593039412602177,0.0003519247329737343,0.0002534592410229775,0.000506918482045955,10.298796357052975,715.568815888303,0.0,-1.0,-95.0,bearish,0.3725,17.487029772218282,False,True,False,0.0520793163633444
