contractSymbol,expiration,DTE,option_type,strike,spot,bid,ask,mid,contract_cost,volume,open_interest,spread_pct,IV,BS_value,mispricing_vs_mid,delta,gamma,theta_per_day,theta_pct_of_premium,vega_per_vol_point,probability_ITM,probability_touch_approx,expected_move,scenario_spot_1sigma,scenario_value_after_1day,scenario_return_after_1day,technical_score,technical_direction,liquidity_score,decision_score,target_100pct_scenario,within_risk_budget,passes_liquidity_filter,distance_from_spot_pct
QQQ260723P00735000,2026-07-23,0.8354492449652778,put,735.0,705.27001953125,26.12,29.39,27.755000000000003,2775.5000000000005,10,0,0.11781660961988828,1.0000000000000003e-05,29.66235035621139,0.06872096401410155,-0.9999885555552831,0.0,0.08094598271323164,0.002916446864104905,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,29.730261668462163,0.07116777764230453,-95.0,bearish,0.22772923797513966,67.29153880847711,False,False,False,0.042154039793878884
QQQ260723P00734000,2026-07-23,0.8354492449652778,put,734.0,705.27001953125,25.18,28.38,26.78,2678.0,10,0,0.11949215832710976,1.0000000000000003e-05,28.66245335149881,0.07029325435021705,-0.9999885555552831,0.0,0.08082270774004789,0.003018024934281101,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,28.730261754078583,0.07282530821802013,-95.0,bearish,0.2256348020911128,67.25968451393291,False,False,False,0.04073614314109797
QQQ260723P00729000,2026-07-23,0.8354492449652778,put,729.0,705.27001953125,19.64,23.34,21.490000000000002,2149.0,12,5,0.17217310376919492,1.0000000000000003e-05,23.66296832793614,0.10111532470619533,-0.9999885555552831,0.0,0.0802063328741292,0.0037322630467254165,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,23.7302621821608,0.10424672788091205,-95.0,bearish,0.20978362028850633,67.14499462784228,False,False,False,0.03364665987719406
QQQ260723P00724000,2026-07-23,0.8354492449652778,put,724.0,705.27001953125,15.13,18.49,16.81,1680.9999999999998,3,22,0.1998810232004758,1.0000000000000003e-05,18.66348330437347,0.11026075576284788,-0.9999885555552831,0.0,0.07958995800821052,0.004734679239036914,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,18.730262610242903,0.11423334980624067,-95.0,bearish,0.14764872099940526,65.95884995963934,False,False,False,0.026557176613290157
QQQ260723P00725000,2026-07-23,0.8354492449652778,put,725.0,705.27001953125,15.62,19.39,17.505,1750.5,5,10,0.21536703798914605,1.0000000000000003e-05,19.66338030908605,0.12330078886524154,-0.9999885555552831,0.0,0.07971323298139427,0.004553740815846574,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,19.730262524626482,0.12712153811062454,-95.0,bearish,0.1125,65.34360617924571,False,False,False,0.02797507326607085
QQQ260723P00730000,2026-07-23,0.8354492449652778,put,730.0,705.27001953125,21.27,24.32,22.795,2279.5,1,5,0.13380127220881774,1.0000000000000003e-05,24.66286533264872,0.08194188781086731,-0.9999885555552831,0.0,0.08032960784731295,0.003524001221641279,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,24.730262096544266,0.08489853461479546,-95.0,bearish,0.12024840973897785,65.2273850799951,False,False,False,0.03506455652997498
QQQ260723P00726000,2026-07-23,0.8354492449652778,put,726.0,705.27001953125,16.66,20.37,18.515,1851.5,7,3,0.20037807183364845,1.0000000000000003e-05,20.66327731379863,0.11602902045901331,-0.9999885555552831,0.0,0.07983650795457801,0.004311990707781691,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,20.730262439010062,0.11964690461842076,-95.0,bearish,0.1025,65.09619279037831,False,False,False,0.029392969918851763
QQQ260723P00739000,2026-07-23,0.8354492449652778,put,739.0,705.27001953125,29.66,33.38,31.520000000000003,3152.0000000000005,0,0,0.11802030456852798,1.0000000000000003e-05,33.66193837506148,0.06795489768596052,-0.9999885555552831,0.0,0.08143908260596658,0.0025837272400370103,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,33.730261325996366,0.07012250399734654,-95.0,bearish,0.10247461928934004,64.7828051400354,False,False,False,0.047825626405001875
QQQ260723P00733000,2026-07-23,0.8354492449652778,put,733.0,705.27001953125,23.62,27.33,25.475,2547.5,2,0,0.14563297350343463,1.0000000000000003e-05,27.662556346786346,0.08587071037434124,-0.9999885555552831,0.0,0.08069943276686417,0.003167789313714001,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,27.730261839695004,0.08852843335407279,-95.0,bearish,0.09295878312070671,64.70935399163747,False,False,False,0.03931824648831728
QQQ260723P00732000,2026-07-23,0.8354492449652778,put,732.0,705.27001953125,23.24,26.32,24.78,2478.0,0,0,0.12429378531073453,1.0000000000000003e-05,26.662659342073766,0.07597495327174197,-0.9999885555552831,0.0,0.08057615779368042,0.00325166092791285,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,26.730261925311424,0.07870306397544091,-95.0,bearish,0.09463276836158185,64.67649251778877,False,False,False,0.03790034983553636
QQQ260723P00731000,2026-07-23,0.8354492449652778,put,731.0,705.27001953125,22.22,25.33,23.775,2377.5,0,0,0.13080967402733962,1.0000000000000003e-05,25.6627623373613,0.07940114983643753,-0.9999885555552831,0.0,0.0804528828204967,0.003383927773732774,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,25.730262010927845,0.08224025282556657,-95.0,bearish,0.08648790746582549,64.53585389041628,False,False,False,0.03648245318275567
QQQ260723P00728000,2026-07-23,0.8354492449652778,put,728.0,705.27001953125,19.13,22.35,20.740000000000002,2074.0,2,0,0.15525554484088727,1.0000000000000003e-05,22.663071323223676,0.09272282175620417,-0.9999885555552831,0.0,0.08008305790094548,0.003861285337557641,0.0,1.0,1.0,0.00033741860527462467,705.2696821126448,22.73026226777722,0.09596250085714653,-95.0,bearish,0.08093056894889092,64.51141519798321,False,False,False,0.03222876322441337
QQQ260723C00685000,2026-07-23,0.8354492449652778,call,685.0,705.27001953125,20.1,24.6,22.35,2235.0,28,593,0.20134228187919462,0.5709271423339843,21.71159477133449,-0.0285639923340274,0.8609497947509159,0.011499881665446354,-2.6179943866264384,0.11713621416673102,0.07475015775014215,0.854818675562476,1.0,19.264144007976007,724.534163539226,39.53421529403556,0.7688686932454389,-95.0,bearish,0.75,54.59246932455181,False,False,False,0.028740792845160512
QQQ260723P00605000,2026-07-23,0.8354492449652778,put,605.0,705.27001953125,0.0,0.02,0.04,4.0,29,313,0.5,0.6718782812500002,3.6888786970875947e-06,-0.9999077780325728,-8.352966563580197e-07,1.8361048521139158e-07,-5.6411341446612086e-05,0.001410283536165302,1.4045141945279163e-06,9.799332720199444e-07,1.9598665440398887e-06,22.6704232573687,682.5995962738813,0.0,-1.0,-95.0,bearish,0.75,54.36091676330379,False,True,False,0.14217252506762357
QQQ260723P00570000,2026-07-23,0.8354492449652778,put,570.0,705.27001953125,0.0,0.01,0.01,1.0,208,2262,1.0,0.87500125,8.771093164731627e-07,-0.9999122890683527,-1.6115498319906538e-07,2.889072239283571e-08,-1.5059188010634328e-05,0.0015059188010634328,2.878095010005822e-07,2.0095909691612288e-07,4.0191819383224576e-07,29.524170138855307,675.7458493923947,0.0,-1.0,-95.0,bearish,0.75,54.359944831171305,False,True,False,0.19179890791495113
QQQ260723P00600000,2026-07-23,0.8354492449652778,put,600.0,705.27001953125,0.0,0.02,0.02,2.0,1195,188,1.0,0.710940390625,4.2704336296794845e-06,-0.9997864783185161,-9.1063912355969e-07,1.885377843983608e-07,-6.486019050087895e-05,0.0032430095250439474,1.5260530791400934e-06,1.0776391685147574e-06,2.155278337029515e-06,23.988451503808427,681.2815680274416,0.0,-1.0,-95.0,bearish,0.75,54.34259145753294,False,True,False,0.14926200833152747
QQQ260723P00625000,2026-07-23,0.8354492449652778,put,625.0,705.27001953125,0.0,0.03,0.02,2.0,774,1277,1.5,0.5625043750000001,1.2817954648643593e-05,-0.9993591022675679,-3.2919966524125983e-06,8.170643864120554e-07,-0.00017589942831472438,0.008794971415736218,5.232632540799152e-06,3.7356879550270717e-06,7.471375910054143e-06,18.97994416733744,686.2900753639126,0.0,-1.0,-95.0,bearish,0.75,54.287124999601744,False,True,False,0.11381459201200783
QQQ260723P00615000,2026-07-23,0.8354492449652778,put,615.0,705.27001953125,0.0,0.04,0.03,3.0,174,4742,1.3333333333333335,0.648441015625,2.11500225848686e-05,-0.999294999247171,-4.6421916756514376e-06,9.844982587153861e-07,-0.00028170015081358614,0.009390005027119537,7.268143302931044e-06,5.358517164408716e-06,1.0717034328817432e-05,21.879606309504855,683.3904132217451,0.0,-1.0,-95.0,bearish,0.75,54.281207120072104,False,True,False,0.12799355853981564
QQQ260723P00630000,2026-07-23,0.8354492449652778,put,630.0,705.27001953125,0.01,0.04,0.025,2.5,132,994,1.2,0.5546919531250001,3.9374778286727606e-05,-0.9984250088685309,-9.793286646299596e-06,2.345822915401786e-06,-0.0004910364307532864,0.019641457230131453,1.4814436675487828e-05,1.1026986906355321e-05,2.2053973812710642e-05,18.716338518049497,686.5536810132005,0.0,-1.0,-95.0,bearish,0.75,54.178805967436816,False,True,False,0.10672510874810393
QQQ260723P00535000,2026-07-23,0.8354492449652778,put,535.0,705.27001953125,0.0,0.05,0.01,1.0,9500,9502,5.0,1.2578162109375,1.6188224064871354e-05,-0.9983811775935129,-1.8884391597076866e-06,2.1459910931945146e-07,-0.00023119180438643794,0.023119180438643794,3.073145726252653e-06,2.519974960701184e-06,5.039949921402368e-06,42.44105915863442,662.8289603726156,0.0,-1.0,-95.0,bearish,0.75,54.14385859511278,False,True,False,0.2414252907622787
QQQ260723P00620000,2026-07-23,0.8354492449652778,put,620.0,705.27001953125,0.01,0.06,0.034999999999999996,3.4999999999999996,176,693,1.4285714285714286,0.648441015625,7.235934441140492e-05,-0.9979325901596742,-1.5083926540587476e-05,3.0265052147550594e-06,-0.0008659276009224137,0.02474078859778325,2.234343576860212e-05,1.727694155695739e-05,3.455388311391478e-05,21.879606309504855,683.3904132217451,0.0,-1.0,-95.0,bearish,0.75,54.127937652853305,False,True,False,0.12090407527591174
QQQ260723P00635000,2026-07-23,0.8354492449652778,put,635.0,705.27001953125,0.01,0.05,0.030000000000000002,3.0000000000000004,431,2175,1.3333333333333333,0.5312546875,6.68392420066985e-05,-0.9977720252664434,-1.69358837379209e-05,4.123758344401524e-06,-0.00079170753935032,0.026390251311677333,2.4942158473714826e-05,1.891724019228155e-05,3.78344803845631e-05,17.925521570185655,687.3444979610643,0.0,-1.0,-95.0,bearish,0.75,54.11147583168707,False,True,False,0.09963562548419991
QQQ260723P00580000,2026-07-23,0.8354492449652778,put,580.0,705.27001953125,0.0,0.05,0.01,1.0,281,193,5.0,0.914063359375,2.205939559307181e-05,-0.9977940604406929,-3.4675133290622914e-06,5.28427387574549e-07,-0.0003005625744561461,0.03005625744561461,5.499201972903907e-06,4.254908216351586e-06,8.509816432703173e-06,30.842198385295042,674.4278211459549,0.0,-1.0,-95.0,bearish,0.75,54.07452252370819,False,True,False,0.1776199413871432
QQQ260723P00595000,2026-07-23,0.8354492449652778,put,595.0,705.27001953125,0.0,0.05,0.01,1.0,1462,257,5.0,0.804689453125,2.5694360271102164e-05,-0.9974305639728898,-4.541878509171332e-06,7.769486199087843e-07,-0.0003424427047742187,0.034244270477421866,7.118011094996352e-06,5.427357488289963e-06,1.0854714976579926e-05,27.15171929526379,678.1183002359862,0.0,-1.0,-95.0,bearish,0.75,54.03266584237555,False,True,False,0.1563514915954315
QQQ260723P00585000,2026-07-23,0.8354492449652778,put,585.0,705.27001953125,0.0,0.05,0.01,1.0,420,301,5.0,0.8828136718749999,2.659807516719936e-05,-0.9973401924832801,-4.292405512418294e-06,6.709749604635804e-07,-0.0003559785615963955,0.03559785615963955,6.743935618285999e-06,5.2208847260597e-06,1.04417694521194e-05,29.787775788143257,675.4822437431068,0.0,-1.0,-95.0,bearish,0.75,54.01912585609813,False,True,False,0.1705304581232393
QQQ260723P00640000,2026-07-23,0.8354492449652778,put,640.0,705.27001953125,0.02,0.07,0.045000000000000005,4.500000000000001,101,727,1.111111111111111,0.51562984375,0.00015400392846854835,-0.9965776904784767,-3.864183877157664e-05,9.284946860833188e-06,-0.001679062198236404,0.0373124932941423,5.4507406691639734e-05,4.2827745921033066e-05,8.565549184206613e-05,17.39831027160976,687.8717092596403,0.0,-1.0,-95.0,bearish,0.75,54.002731621977,False,True,False,0.092546142220296
QQQ260723C00690000,2026-07-23,0.8354492449652778,call,690.0,705.27001953125,16.01,19.79,17.9,1789.9999999999998,74,560,0.2111731843575418,0.5026905200195313,16.975114928196035,-0.05166955708402032,0.8227636471451594,0.015319441579574303,-2.6992404441642734,0.15079555553990356,0.08767619256148838,0.8164542627726177,1.0,16.9617134149766,722.2317329462267,32.23178515102131,0.8006583883252132,-95.0,bearish,0.75,53.70051895555474,False,False,False,0.021651309581256606
QQQ260723P00665000,2026-07-23,0.8354492449652778,put,665.0,705.27001953125,0.03,0.05,0.04,4.0,850,2875,0.5000000000000001,0.335944140625,0.00033151275164612637,-0.9917121812088469,-0.00012042908486371125,4.158019365113533e-05,-0.003188137054316387,0.07970342635790968,0.00015903460342051124,0.00012823356201737055,0.0002564671240347411,11.335380337986983,693.934639193263,0.0,-1.0,-95.0,bearish,0.75,53.58053040766125,False,True,False,0.05709872590077636
QQQ260723P00660000,2026-07-23,0.8354492449652778,put,660.0,705.27001953125,0.02,0.05,0.035,3.5000000000000004,1622,4225,0.8571428571428571,0.37305314453125,0.0002877492303677426,-0.9917785934180645,-9.532462438811121e-05,3.006408479476107e-05,-0.0028434666950958596,0.08124190557416741,0.00012768995814548846,0.0001023095509385629,0.0002046191018771258,12.587507172104731,692.6825123591452,0.0,-1.0,-95.0,bearish,0.75,53.5646271352771,False,True,False,0.06418820916468027
QQQ260723C00692000,2026-07-23,0.8354492449652778,call,692.0,705.27001953125,15.0,17.41,16.205,1620.4999999999998,16,146,0.1487195310089479,0.44788149780273434,14.8621987604688,-0.08286339028270273,0.8163143514162589,0.017584055822935502,-2.4647004901079055,0.152095062641648,0.08966443734248779,0.8105745833485192,1.0,15.112355031690845,720.3823745629409,28.382426956561176,0.7514610895748954,-95.0,bearish,0.764100586238815,53.52396002916284,False,False,False,0.018815516275695
QQQ260723P00655000,2026-07-23,0.8354492449652778,put,655.0,705.27001953125,0.01,0.05,0.030000000000000002,3.0000000000000004,1801,3187,1.3333333333333333,0.4101621484375,0.0002546191493700417,-0.9915126950209986,-7.755104052926689e-05,2.2520303020938736e-05,-0.0025754820957401567,0.08584940319133855,0.00010516418511965184,8.390031006652322e-05,0.00016780062013304644,13.839634006222477,691.4303855250275,0.0,-1.0,-95.0,bearish,0.75,53.51818397428795,False,True,False,0.07127769242858417
QQQ260723P00650000,2026-07-23,0.8354492449652778,put,650.0,705.27001953125,0.02,0.07,0.045000000000000005,4.500000000000001,500,8703,1.111111111111111,0.46680220703125,0.00046582492147816124,-0.9896483350782631,-0.00012154379227797117,3.0183845801736302e-05,-0.004472099644180557,0.09937999209290126,0.00016041520333489502,0.0001326090699173417,0.0002652181398346834,15.750774963560094,689.51924456769,0.0,-1.0,-95.0,bearish,0.75,53.38385226046933,False,True,False,0.07836717569248808
QQQ260723P00645000,2026-07-23,0.8354492449652778,put,645.0,705.27001953125,0.01,0.07,0.04,4.0,142,803,1.5,0.5048877636718749,0.00041875983872226297,-0.9895310040319434,-0.00010197403996676122,2.366680986992684e-05,-0.004102782097786137,0.10256955244465342,0.00013604187816198507,0.00011216347943817346,0.00022432695887634693,17.03585250383883,688.2341670274112,0.0,-1.0,-95.0,bearish,0.75,53.351547745142234,False,True,False,0.0854566589563921
QQQ260723C00691000,2026-07-23,0.8354492449652778,call,691.0,705.27001953125,14.52,18.86,16.689999999999998,1668.9999999999998,18,594,0.2600359496704614,0.4901174035644532,16.05162185085453,-0.03824914015251446,0.8125502770374008,0.01627231966845924,-2.724230940731477,0.1632253409665355,0.09080037525105882,0.8061839418377746,1.0,16.537473073153812,721.8074926044038,30.807544898850665,0.8458684780617538,-95.0,bearish,0.725,53.172215280835154,False,False,False,0.020233412928475802
QQQ260723C00694000,2026-07-23,0.8354492449652778,call,694.0,705.27001953125,11.74,15.96,13.850000000000001,1385.0000000000002,832,191,0.3046931407942238,0.44482977050781247,13.248581531499667,-0.0434237161372083,0.7798959101426084,0.019731899906639136,-2.7190302053616096,0.19631987042322088,0.09993113051648811,0.7735503092801623,1.0,15.009384074937742,720.2794036061878,26.279456172020446,0.8974336586296348,-95.0,bearish,0.75,53.03236520556861,False,False,False,0.015979722970133503
QQQ260723P00675000,2026-07-23,0.8354492449652778,put,675.0,705.27001953125,0.08,0.1,0.09,9.0,3256,5054,0.22222222222222227,0.28613995117187496,0.001678572894256103,-0.981349190063821,-0.0006454259150832243,0.00023306685252046333,-0.012952367199344159,0.143915191103824,0.0007592714357902976,0.0006769261952169215,0.001353852390433843,9.654894323776324,695.6151252074736,0.0,-1.0,-95.0,bearish,0.75,52.9493866128661,False,True,False,0.042919759372968436
QQQ260723C00675000,2026-07-23,0.8354492449652778,call,675.0,705.27001953125,30.73,34.5,32.615,3261.5,1,118,0.11559098574275638,0.5725140405273439,30.765583095214424,-0.05670448887890778,0.9472243649654085,0.005572383094274683,-1.3139359775772212,0.0402862479710937,0.03632161575757687,0.9442207514498235,1.0,19.317688905487625,724.5877084367377,49.58775933487357,0.5203973427831845,-95.0,bearish,0.6180112678215545,52.85276019093785,False,False,False,0.042919759372968436
QQQ260723C00695000,2026-07-23,0.8354492449652778,call,695.0,705.27001953125,11.27,15.3,13.285,1328.5,118,484,0.30334964245389545,0.4456842541503906,12.494445915048345,-0.059507270225943154,0.7589336372076556,0.02072153176192089,-2.861675448450261,0.21540650722245094,0.10514465458269776,0.7522482625171483,1.0,15.038215942828609,720.3082354740786,25.30828812525351,0.9050273334778707,-95.0,bearish,0.75,52.46608240130426,False,False,False,0.0145618263173527
QQQ260723C00696000,2026-07-23,0.8354492449652778,call,696.0,705.27001953125,10.0,14.4,12.2,1220.0,355,256,0.3606557377049181,0.4329890686035156,11.614251905812466,-0.04801213886783062,0.7432708560148072,0.02205601033451196,-2.8735470790703883,0.23553664582544168,0.10872813547213274,0.736559194356935,1.0,14.609856762735696,719.8798762939857,23.879929034851898,0.9573712323649097,-95.0,bearish,0.75,52.29995897798367,False,False,False,0.013143929664571896
QQQ260723P00680000,2026-07-23,0.8354492449652778,put,680.0,705.27001953125,0.11,0.15,0.13,13.0,11921,3018,0.30769230769230765,0.260749580078125,0.004185414436319146,-0.9678045043360066,-0.0016490900032079185,0.0006046636218615877,-0.027884344945040117,0.21449496111569322,0.0017950457037665005,0.0017167049790045217,0.0034334099580090433,8.798175963590497,696.4718435676594,0.0,-1.0,-95.0,bearish,0.75,52.26438448842317,False,True,False,0.03583027610906453
QQQ260723C00697000,2026-07-23,0.8354492449652778,call,697.0,705.27001953125,9.4,13.41,11.405000000000001,1140.5,61,443,0.3516001753616834,0.41522801574707036,10.689086388513033,-0.06277190806549482,0.7284973423664078,0.02366457540630986,-2.835084942026412,0.24858263411016324,0.11187251886634125,0.721879584758773,1.0,14.010565794432633,719.2805853256826,22.280638157866292,0.9535851080987541,-95.0,bearish,0.75,51.850666074732196,False,False,False,0.011726033011791093
QQQ260723C00698000,2026-07-23,0.8354492449652778,call,698.0,705.27001953125,8.47,12.7,10.585,1058.5,143,690,0.3996221067548416,0.4115049084472656,9.93620487488954,-0.06129382381770998,0.7056697990966111,0.024822913479628072,-2.9174332673257637,0.275619581230587,0.11629628059074339,0.6988564318081899,1.0,13.884941227193844,719.1549607584438,21.155013677439115,0.9985841924836196,-95.0,bearish,0.75,51.41982744041539,False,False,False,0.01030813635901029
QQQ260723C00699000,2026-07-23,0.8354492449652778,call,699.0,705.27001953125,7.86,10.74,9.3,930.0000000000001,352,1174,0.30967741935483867,0.34326828613281246,8.443951606375606,-0.09204821436821453,0.711413304151525,0.029485023372342926,-2.4212632284699964,0.26035088478172,0.1152320292451402,0.7057873183862903,1.0,11.582510634194433,716.8525301654445,17.85258319195907,0.9196326012859213,-95.0,bearish,0.75,51.18478819514809,False,False,False,0.008890239706229486
QQQ260723P00550000,2026-07-23,0.8354492449652778,put,550.0,705.27001953125,0.0,0.05,0.01,1.0,7,129,5.0,1.140629296875,1.769389319978285e-05,-0.9982306106800217,-2.2625255635432734e-06,2.813963030090336e-07,-0.0002492797885138966,0.024927978851389657,3.654272766936849e-06,2.933730054173788e-06,5.867460108347576e-06,38.48695464869382,666.7830648825562,0.0,-1.0,-95.0,bearish,0.5875,50.87577888608719,False,True,False,0.22015684097056687
QQQ260723C00700000,2026-07-23,0.8354492449652778,call,700.0,705.27001953125,7.06,10.49,8.775,877.5,2127,935,0.39088319088319096,0.36206692626953124,7.981260879947968,-0.09045460057573018,0.6725333685688445,0.029550902605427743,-2.6905858505846667,0.3066194701520988,0.1218141271161584,0.6662634235728653,1.0,12.216811727793555,717.4868312590436,17.48688436514044,0.9928073350587396,-95.0,bearish,0.75,50.419456003661246,False,False,False,0.007472343053448793
QQQ260723C00665000,2026-07-23,0.8354492449652778,call,665.0,705.27001953125,40.0,44.5,42.25,4225.0,151,19,0.10650887573964497,0.6645541357421877,40.60273753128183,-0.038988460798063174,0.9691071064691773,0.003108106123963153,-1.0051826012212695,0.02379130417091762,0.023516043561163685,0.9668355951132213,1.0,22.423292961161252,727.6933124924112,62.69336250483923,0.48386656816187523,-95.0,bearish,0.46186390532544375,50.10352075480996,False,False,False,0.05709872590077636
QQQ260723P00525000,2026-07-23,0.8354492449652778,put,525.0,705.27001953125,0.0,0.01,0.01,1.0,2,9476,1.0,1.1875040625,6.298030935034522e-07,-0.9999370196906496,-8.675163657781768e-08,1.1702425469695252e-08,-1.1237560132052829e-05,0.0011237560132052828,1.5821550426865814e-07,1.1775142590533395e-07,2.355028518106679e-07,40.06859645267006,665.20142307858,0.0,-1.0,-95.0,bearish,0.525,49.86376479489646,False,True,False,0.2556042572900865
QQQ260723P00560000,2026-07-23,0.8354492449652778,put,560.0,705.27001953125,0.0,0.05,0.01,1.0,3,115,5.0,1.0703171484375003,2.168879964150553e-05,-0.9978311200358494,-2.9272597919626905e-06,3.83769037064748e-07,-0.00029933043234475835,0.029933043234475834,4.676494931195803e-06,3.7257361801556246e-06,7.451472360311249e-06,36.114491942729465,669.1555275885205,0.0,-1.0,-95.0,bearish,0.5375,49.82574408237884,False,True,False,0.20597787444275895
QQQ260723C00701000,2026-07-23,0.8354492449652778,call,701.0,705.27001953125,6.33,9.96,8.145,814.5,440,1288,0.44567219152854526,0.36536279174804687,7.371764725575929,-0.09493373534979388,0.6410915136059674,0.03031450971871437,-2.805961011307674,0.34450104497331785,0.12609937023865614,0.6345458967443542,1.0,12.328020361086908,717.5980398923369,16.598093082992364,1.0378260384275464,-95.0,bearish,0.75,49.70641440800422,True,False,False,0.00605444640066799
QQQ260723P00555000,2026-07-23,0.8354492449652778,put,555.0,705.27001953125,0.0,0.01,0.01,1.0,1,386,1.0,0.9687503125,6.080385243374659e-07,-0.9999391961475662,-1.0231803112455994e-07,1.6826045131583957e-08,-1.0751557919395317e-05,0.0010751557919395317,1.8558033610094793e-07,1.3113040368061754e-07,2.622608073612351e-07,32.68743793031067,672.5825816009393,0.0,-1.0,-95.0,bearish,0.5125,49.61425106468867,False,True,False,0.21306735770666296
QQQ260723C00660000,2026-07-23,0.8354492449652778,call,660.0,705.27001953125,45.0,49.43,47.215,4721.5,23,10,0.09382611458223021,0.7214383325195313,45.573944220783346,-0.03475708523174115,0.9739189371701658,0.002486649698774453,-0.9515181579040619,0.020152878489972718,0.020424520772991738,0.9717696083251205,1.0,24.342671595039103,729.6126911262891,69.61274069237606,0.4743776488907352,-95.0,bearish,0.43271735677221224,49.592394842985165,False,False,False,0.06418820916468027
QQQ260723C00693000,2026-07-23,0.8354492449652778,call,693.0,705.27001953125,13.19,17.01,15.100000000000001,1510.0000000000002,6,184,0.25298013245033124,0.46484910156250003,14.22432819944936,-0.05799150997024116,0.7894094374983546,0.018404123413081636,-2.7689964936210294,0.18337725123318074,0.09740139671933776,0.7829413625075956,1.0,15.684873551238105,720.9548930824881,27.954945556278517,0.851320897766789,-95.0,bearish,0.575,49.54219405626537,False,False,False,0.017397619622914307
QQQ260723C00670000,2026-07-23,0.8354492449652778,call,670.0,705.27001953125,35.0,39.49,37.245000000000005,3724.5000000000005,9,41,0.12055309437508394,0.6026651062011721,35.62656772503078,-0.04345367901649144,0.9638139211671438,0.0039040678640143442,-1.0362793836923785,0.02782331544347908,0.026787455162974264,0.9614758861136571,1.0,20.335041958208297,725.6050614894583,55.60511194983394,0.4929550798720348,-95.0,bearish,0.4168086320311451,49.11549107427482,False,False,False,0.05000924263687234
QQQ260723C00600000,2026-07-23,0.8354492449652778,call,600.0,705.27001953125,105.0,109.42,107.21000000000001,10721.0,1,34,0.04122749743494079,1.4248075634765625,105.45458389169653,-0.016373622873831484,0.9919432155073667,0.0004582092177883367,-0.6974834140486926,0.006505768249684661,0.007432896498224337,0.9903240438480392,1.0,48.075658085299786,753.3456776165498,153.34572181988017,0.43033039660367645,-95.0,bearish,0.38096562820632407,48.77127173594827,False,False,False,0.14926200833152747
QQQ260723C00610000,2026-07-23,0.8354492449652778,call,610.0,705.27001953125,95.0,99.4,97.2,9720.0,14,1,0.045267489711934214,1.306399952392578,95.46485928111144,-0.01785124196387411,0.9907176326849068,0.0005659170073004388,-0.7229045379538317,0.007437289485121725,0.008417186570134003,0.9890503673179275,1.0,44.08036498671396,749.3503845179639,139.3504296154657,0.4336463952208407,-95.0,bearish,0.37341563786008225,48.60758984351458,False,False,False,0.13508304180371966
QQQ260723P00590000,2026-07-23,0.8354492449652778,put,590.0,705.27001953125,0.0,0.05,0.01,1.0,658,27,5.0,0.8437515624999999,2.625356249058271e-05,-0.9973746437509418,-4.428859284461875e-06,7.233508839539383e-07,-0.0003505405715443086,0.035054057154430864,6.948669542650597e-06,5.3391859051332845e-06,1.0678371810266569e-05,28.469747541703523,676.8002719895464,0.0,-1.0,-95.0,bearish,0.385,46.7245662121738,False,True,False,0.1634409748593354
QQQ260723P00610000,2026-07-23,0.8354492449652778,put,610.0,705.27001953125,0.0,0.03,0.01,1.0,18,27,3.0,0.6640658593750002,1.0209842081008178e-05,-0.9989790157918992,-2.2528569135158896e-06,4.813599717681559e-07,-0.00014446190440185814,0.014446190440185814,3.6393110655338195e-06,2.6217163875228286e-06,5.243432775045657e-06,22.406817608080754,682.8632019231693,0.0,-1.0,-95.0,bearish,0.36,46.430590529925894,False,True,False,0.13508304180371966
QQQ260723C00590000,2026-07-23,0.8354492449652778,call,590.0,705.27001953125,115.0,119.43,117.215,11721.5,3,4,0.0377937977221346,1.543215174560547,115.44521596789696,-0.015098613932543192,0.9929496115328923,0.00037607497245433803,-0.6727726487545271,0.0057396463656914825,0.006607527348254997,0.9913773206691688,1.0,52.0709511838856,757.3409707151357,167.34101402429474,0.42764163310408,-95.0,bearish,0.26025775284733177,46.36791589403364,False,False,False,0.1634409748593354
QQQ260723C00585000,2026-07-23,0.8354492449652778,call,585.0,705.27001953125,120.0,124.39,122.195,12219.5,1,5,0.03592618355906543,1.5986348193359374,120.43844177592109,-0.014375041729030702,0.9934934032310243,0.000338142215781259,-0.650762955074973,0.005325610336552011,0.006154414094046709,0.9919699804127631,1.0,53.94091310837834,759.2109326396284,174.21097550291654,0.42568006467463104,-95.0,bearish,0.24259227055116822,46.01752268041065,False,False,False,0.1705304581232393
